tweet_id,author_id,text,created_at,response_tweet_id
270607,180537,@Uber_Support He reached out to say it's solved. Now it tells me that it's the wrong email address since it @82522 not @133941. So cannot answer,Fri Oct 06 04:15:25 +0000 2017,270608
270605,180537,@Uber_Support https://t.co/rl8OSraCbF,Thu Oct 05 00:22:44 +0000 2017,270603
270677,180558,"@115877 When driver doesn't deliver food, @115877 will ignore requests for refund, so don't use this service!",Thu Oct 05 23:05:43 +0000 2017,270676
270679,180559,"@Uber_Support Your""team""not helpful.received the $1.87wait fee.driver was wrong location.driver was terrible. customer/service should refund full.",Fri Oct 06 01:45:14 +0000 2017,270678
270681,180559,@Uber_Support I already did. We should be reimbursed for the whole trip. The driver was horrible as well. Going to use lyft from now on!,Wed Oct 04 01:31:45 +0000 2017,270680
270683,180559,@115873 Details : I received a Wait time charge of $1.87.We were where we were supposed to be.The driver was not.We would appreciate a refund.,Tue Oct 03 20:20:16 +0000 2017,270682
271017,180654,"@Uber_Support No one has ever contacted me about this, so I’ve started using @115879 in the meantime.",Wed Oct 11 13:38:08 +0000 2017,271019
271018,180654,@Uber_Support Why haven’t you put a language toggle button in Miami where many drivers can’t communicate with their riders? Can you please answer that?,Fri Oct 06 02:04:06 +0000 2017,271016
271021,180654,@115873 why can’t you get quality control of your drivers under control? 3 straight trips that I couldn’t breathe from cig smoke @1582,Thu Oct 05 17:11:18 +0000 2017,271020
271023,180655,@116276 @116276 @115873 #UberEATS took 2 weeks; corrupted my account and not recovered so far.,Fri Oct 06 00:54:34 +0000 2017,271022
271033,116952,"Waited 8 minutes for an @115873 only for him to cancel and then pass me. On min. 9 of waiting for matches driver 2. This is BS, @Uber_Support",Fri Oct 06 01:39:55 +0000 2017,271032
271035,180656,@124202 @180657 @180658 @164250 waited 45 mins for an @2006 who the heck is in charge here? More traffic than the city cmon! https://t.co/s1XeB6ORYk,Fri Oct 06 00:37:13 +0000 2017,271034
271037,180659,@Uber_Support Filled out the submission form and submitted it.,Fri Oct 06 06:46:23 +0000 2017,271039
271038,180659,@Uber_Support I’m having trouble connecting my PayPal with my Uber account in app - says I’m unable to link this PayPal account!,Fri Oct 06 01:37:44 +0000 2017,271036
271042,180660,@Uber_Support Done,Fri Oct 06 02:20:46 +0000 2017,271044
271043,180660,Mad that in 2017 an @115873  driver can call you a 'fucking gay' and threaten you,Fri Oct 06 01:53:40 +0000 2017,271041
271360,180749,@Uber_Support,Fri Oct 06 01:50:20 +0000 2017,271359
271362,180750,From racist driver to one who didn’t even try to find me. @150 I’m officially done. You wan to go out of business. I got the message,Fri Oct 06 01:17:39 +0000 2017,271361
271364,180751,@115877 anyone home? Order never arrived and no one seems to want to respond to my request for help. #WhatCustomerService #1star #UberEats,Thu Oct 05 23:13:09 +0000 2017,271363
271368,180752,@Uber_Support 2nd incident you expect us to wait  more then 25 mints for a ride if we try to cancel for that also you charged wht a pathetic service u giv,Wed Oct 11 02:33:26 +0000 2017,271370
271369,180752,@115873 worst cab service by Uber never recommend to any to use it,Fri Oct 06 01:54:13 +0000 2017,271365
271372,180753,When you have to get from west Philly to north Philly and your @115873 app doesn't work. I'm gonna die,Fri Oct 06 01:55:39 +0000 2017,271371
271682,180825,@115877 hey an order has taken twice the amount of time it’s supposed to I want my money back guys,Thu Oct 05 23:39:23 +0000 2017,271681
271684,180826,"@Uber_Support We've already done all this and still no response. This was our last resort, anyway to talk to someone and not a bot?",Fri Oct 06 02:53:18 +0000 2017,271686
271685,180826,@115873 we took an uber on fri and we've been trying to contact our driver bcuz we left a phone in the car. Still no response. Please help!!,Fri Oct 06 02:47:55 +0000 2017,271683
271688,180827,What happens if you get in a accident and I'm in a uber ? @115873 @Uber_Support,Fri Oct 06 02:21:13 +0000 2017,271687
271979,180902,@115873 is this one your push effort? Please take my number off your list since I have never registered for it https://t.co/5IF41uxPpd,Fri Oct 06 02:59:39 +0000 2017,271978
271982,180903,"Disappointed in our @115873 driver. Wouldn't pick us up because we had pizza, less than a mile away from destination wtf?!? #DoBetter #Uber",Fri Oct 06 02:53:40 +0000 2017,271980
271984,180904,Hey @115873 why are your password reset emails coming to me in Russian? 🙄 https://t.co/RwpnZShOqh,Fri Oct 06 02:51:00 +0000 2017,271983
271986,180905,When your #uber app said 8 mins wait but it’s been 30 mins and still no show. GPS in Bali surely need improvement 🙄 #nothappy,Fri Oct 06 02:39:14 +0000 2017,271985
272265,180974,@Uber_Support my driver app isn’t receiving requests what do I do,Fri Oct 06 02:43:03 +0000 2017,272264
272267,180975,"If only @115877 delivered to my area, life would be so complete 💕",Thu Oct 05 23:59:24 +0000 2017,272266
272269,180976,@115873 my credit card was fine one moment and then out of nowhere it stopped working. Tf?! My card worked perfectly fine on Lyft.... #irking,Fri Oct 06 03:23:45 +0000 2017,272268
272271,180977,Have @115873 Drivers now adopted the Taxi Driver road rules? #ReadARuleBook #GoToJail #StopInCorrectZones,Fri Oct 06 02:32:01 +0000 2017,272270
272274,180978,@115873 my driver did not arrive for 20 mts. I had to cancel the ride. Why am I charged,Fri Oct 06 03:07:07 +0000 2017,"272272,272275"
272277,180979,Would be great if @115873 started penalized drivers for canceling during surges.  How can they NOT know the drivers are creating the surge.,Fri Oct 06 03:04:38 +0000 2017,272276
272279,180980,@31786 @115877 you’ve got to be kidding - how are these boundaries set?!?! (Christchurch) https://t.co/1a1mkgY7Cr,Thu Oct 05 23:47:04 +0000 2017,272278
272281,180981,@Uber_Support sent you a DM,Fri Oct 06 02:41:53 +0000 2017,272280
272283,180982,@180983 @115877 My order was just dropped off and it was wrong. Contacted the store and they said Uber was responsible. Now I’m out $13 and have no dinner.,Thu Oct 05 23:48:29 +0000 2017,272282
272530,181054,@Uber_Support Verify Payment Information for days now. Even if I delete all cards and just PayPal.. Still the same.,Fri Oct 06 03:12:55 +0000 2017,272529
272533,181055,@Uber_Support price quote from LGA to Grand Hyatt New York please.,Fri Oct 06 03:38:45 +0000 2017,272531
272535,181056,"@Uber_Support I have been trying to register my uber account, when it asks for my verify code the app crashes but I still get the txt.",Fri Oct 06 03:05:57 +0000 2017,272534
272537,181057,"@Uber_Support I sent a DM about 20 mins ago, no answer so far.",Fri Oct 06 04:05:10 +0000 2017,272539
272538,181057,@115873 got an email that my next ride was 50% off b/c of a crazy long wait. But promo in my app will only work in the UK. Can someone help?,Fri Oct 06 03:34:59 +0000 2017,272536
272542,181058,@31797  I'm very disapointed i used @115877 and my order was wrong and was drowing in a pool of grease not even edible,Fri Oct 06 00:25:43 +0000 2017,272541
272544,181059,"@Uber_Support tell me how our driver tonight was probably intoxicated, swerving between lanes with 3 friends in the car",Fri Oct 06 03:05:14 +0000 2017,272543
272546,181060,"@Uber_Support Thanks, I just did. thanks for the prompt reply. cheers",Fri Oct 06 03:49:15 +0000 2017,272548
272547,181060,"@115873 how can I complain about being charged wrongfully for a cancelled order, your driver was rude and he eventually picked me up",Fri Oct 06 03:21:52 +0000 2017,272545
272550,181061,"@Uber_Support I wish t sign up and use Uber. I seem to have an account , once looking to maybe drive.  I want to sign up and I am declined",Fri Oct 06 03:03:25 +0000 2017,272549
272552,181062,"@Uber_Support Good evening, could you answer me on dm, I have a doubt ???",Fri Oct 06 02:57:41 +0000 2017,272551
272740,181118,@115873  was suppose to get a discount and haven't yet ... so frustrated,Fri Oct 06 03:48:42 +0000 2017,272739
272744,181121,@Uber_Support u say credit was adjusted in last trip. pls see the pic. I paid ₹205 2 driver&amp; d bill shows ₹175. Ur driver thn chargd me mor?,Fri Oct 06 03:35:44 +0000 2017,272743
272755,181124,"@Uber_Support I think I may have been inadvertently charged a fare on 9/28, how can I talk to someone on the phone?",Fri Oct 06 03:40:01 +0000 2017,272754
272757,181125,@Uber_Support I contacted your support through the app before 6 p.m. It's now after midnight and still not a word from you guys.,Fri Oct 06 04:10:25 +0000 2017,272759
272758,181125,@Uber_Support It has been more than 5 hours and my issue still hasn't been resolved. I want a refund for this non-trip and my ride pass ride https://t.co/8b8siSuVuQ,Fri Oct 06 03:52:37 +0000 2017,272756
272761,181126,@Uber_Support I waited over 20min for a car that was 4min away only to call &amp; the app wouldn't say where I was. What happened?,Fri Oct 06 03:39:43 +0000 2017,272760
272763,181127,"@Uber_Support Uploaded new insurance cards a week ago just to be told it expired today. Reuploaded 6+ hours ago, still waiting. 🤔🤔🤔🤔",Fri Oct 06 03:44:33 +0000 2017,272762
272765,181128,our @115873 driver was just straight videoing taping us,Fri Oct 06 03:42:33 +0000 2017,272764
272767,181129,"As good as @115873 is in SF, it's that bad at Newark airport. My driver spent 20 min driving around lost &amp; then canceled the fare...at 11 pm.",Fri Oct 06 03:40:36 +0000 2017,272766
272769,181130,"@115873 did y'all ever like ""train"" ur drivers/send a tutorial how to use Pool?? at least 4th time now I've had to talk my driver through it",Fri Oct 06 03:43:23 +0000 2017,272768
272771,181131,@Uber_Support @115873  https://t.co/xMTvY62emX,Fri Oct 06 03:22:35 +0000 2017,272770
272774,181132,@115873 my ride kept ignoring my calls while I was stranded in the rain and then made me chase him before he gave me a ride #badservice,Fri Oct 06 03:27:32 +0000 2017,272773
272995,181195,". @115873 sends sms saying 50 per cent off on rides till 9 Oct. But on the app, there is no provision to avail of the promo code. Jumla?!",Fri Oct 06 03:52:35 +0000 2017,"272994,272996"
272998,181196,I do not understand Uber drivers who wouldn't cancel? Are they being charged for every trip they cancel? @115873,Fri Oct 06 03:54:28 +0000 2017,272997
273000,181197,Hey @115873 I was charged $15 dollars today because I left a bag in an uber drivers car. That's stupid.,Fri Oct 06 03:29:00 +0000 2017,272999
273259,181263,"@Uber_Support just want to let you know, phone# verification on iOS seems to quit the app.  New users need an android to sign up...",Fri Oct 06 04:23:51 +0000 2017,273258
273261,181264,@Uber_Support just wondering why Detroit metro airport doesn’t  Surge anymore????,Fri Oct 06 04:06:21 +0000 2017,273260
273265,181265,"@115873, driver called me and asked me to cancel. I refused. He says he doesn't do airport runs &amp; tells customers 2 cancel. That's $5 charge!",Fri Oct 06 04:15:33 +0000 2017,273262
273267,181266,@Uber_Support made some money ubering last week and it's no longer in my account. Help.,Fri Oct 06 04:10:27 +0000 2017,273266
273269,181131,@115873 @Uber_Support WHY DID YOU BAN MY ACCOUNT??!!! I have been using Uber for 4 years 😒😒🌎,Fri Oct 06 04:04:47 +0000 2017,273268
272996,181267,"@181195 @115873 and most of the promo codes they give say ""promo code not valid "" error and their exe say not applicable to my act. then why the hell an sms",Fri Oct 06 04:14:37 +0000 2017,273270
273273,181268,@Uber_Support I just ordered with @115877 and didn't get half of my order 😡😡😡,Fri Oct 06 04:05:27 +0000 2017,273271
273275,181269,Is this a joke ???? Pathetic customer response. @115873 @Uber_Support @119983 https://t.co/gUOjPMzIsM,Fri Oct 06 04:12:26 +0000 2017,"273274,273276"
273404,181304,@115873 does not work in Riyadh/SAUDI. Unprofessional drivers on uber.dissaponted !,Sun Sep 24 06:04:16 +0000 2017,273402
273406,181305,@Uber_Support My app still not working. Why????,Fri Sep 29 13:48:22 +0000 2017,273408
273410,181305,"@Uber_Support Hi @Uber_Support 
I sent a mail with below screenshot 5 days before, but i did not get any reply from you.
Please take it seriously .1/2 https://t.co/GHURFMPv5L",Fri Oct 06 03:46:30 +0000 2017,273411
273407,181305,@Uber_Support No one contacted me till now....and also I am not able to ride using app .,Tue Sep 26 07:53:11 +0000 2017,273405
273414,181305,@Uber_Support How can i resolve this ?,Fri Sep 22 07:17:49 +0000 2017,273413
273416,181305,"@Uber_Support  i am having a problem with adding uber promo which i get since last 4 months.Uder no. 9592542213(Pramod).
Solve this ASAP.",Fri Sep 22 06:37:32 +0000 2017,273415
273473,181325,@115877 how late past the original delivery estimate should I wait before calling that 1800 number?,Fri Oct 06 00:57:35 +0000 2017,273472
273475,181326,"So @115873 if I cancel a confirmed ride, I get charged $10.   However, if the driver cancels I'm just SOL?",Fri Oct 06 04:35:41 +0000 2017,273474
273477,181327,@Uber_Support seriously someone needs to respond now this is a joke.,Fri Oct 06 01:02:43 +0000 2017,273476
273480,149794,"It’s five fucking AM, there is no fucking need for surge pricing @115873 you money grabbers 😠 why am I still using this app?!? https://t.co/Qo0hnhDyfm",Fri Oct 06 04:16:07 +0000 2017,273479
