tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
835191,Uber_Support,False,Fri Oct 13 08:19:33 +0000 2017,@318851 Sorry to hear about the trouble. Please send us at note at https://t.co/hr88X1ZGuG so we can look into this for you.,,835192.0
835193,Uber_Support,False,Fri Oct 13 08:18:54 +0000 2017,"@318852 Hey Vincent, you can find out how to remove a payment method here; https://t.co/HM8PwwSNnI",,835194.0
835195,Uber_Support,False,Fri Oct 13 08:18:39 +0000 2017,"@318853 Happy to help, Molly. You can find more on using credits here https://t.co/iGcq9QBhli.",,835196.0
835197,Uber_Support,False,Fri Oct 13 08:16:32 +0000 2017,@318854 Oh no! Please send us a note at https://t.co/lyqXfbVdYK and we'll be happy to look into this for you.,,835198.0
835199,Uber_Support,False,Fri Oct 13 08:15:32 +0000 2017,"@318855 Let's take a look, Darryl! Please reach out at https://t.co/PWVkQvrcL1 and we'll follow up.",,835200.0
835439,Uber_Support,False,Mon Oct 09 03:16:02 +0000 2017,@318901 Oh no! Send us a note via https://t.co/lqVgKo4ZO3 so we can help.,,835440.0
835564,Uber_Support,False,Fri Oct 13 08:44:08 +0000 2017,@318922 Hi Pradeep. Here to help! Send us a note at https://t.co/kGIXas5Cxg so our team can connect.,"835565,835566",835567.0
835568,Uber_Support,False,Fri Oct 13 13:44:15 +0000 2017,@318922 Looks like our team has connected with you via our in app support about 3 hours ago. Please follow up there if you have any questions.,"835569,835570",835565.0
835571,Uber_Support,False,Fri Oct 13 16:10:56 +0000 2017,@318922 A member of our team has responded to your inquiry via email. Please follow up there with further concern to keep information being lost.,,835569.0
835573,Uber_Support,False,Fri Oct 13 08:40:39 +0000 2017,"@318923 Sorry to hear that, Robert! Please DM us the email address linked to your account so we can connect further.",,835574.0
835578,Uber_Support,False,Fri Oct 13 08:40:32 +0000 2017,"@128312 Happy to help! Send us a note here, https://t.co/lqVgKo4ZO3, and our team will follow up.",,835579.0
835580,Uber_Support,False,Fri Oct 13 08:39:49 +0000 2017,@318925 Hey there! Can you provide us a screenshot of the promotion offer? We look forward to hearing from you soon.,835581,835582.0
835583,Uber_Support,False,Fri Oct 13 19:27:09 +0000 2017,@318925 We reached out to you via DM.,,835581.0
835584,Uber_Support,False,Fri Oct 13 08:35:25 +0000 2017,"@318926 Happy to help, Ryan. You can find out more on your inquiry here https://t.co/qlZf0NCD52.",835585,835586.0
835587,Uber_Support,False,Fri Oct 13 08:35:06 +0000 2017,@318927 We've followed up via DM so please check your inbox.,,835588.0
835834,Uber_Support,False,Fri Oct 13 08:49:51 +0000 2017,"@318979 Hey Irina, we've resent our response so please check your rider app under the 'Help' section or email to view.",,835835.0
835836,Uber_Support,False,Fri Oct 13 02:41:52 +0000 2017,"@318979 Sorry to hear about your concern, Irina! Our team has recently responded via email. Please reply there if you have additional questions.",835835,835837.0
835838,Uber_Support,False,Fri Oct 13 08:49:44 +0000 2017,"@318980 Happy to help! You will be able to drive in Dallas, TX but not Rogers, AR as that city is not cross listed with Oklahoma City, OK.",835839,835840.0
835841,Uber_Support,False,Fri Oct 13 16:33:25 +0000 2017,"@318980 At this time Dallas is the only other city you mentioned that you will be able to drive, in addition to OKC.",835842,835839.0
835843,Uber_Support,False,Thu Oct 12 21:50:03 +0000 2017,"@318980 It depends only on where Uber is available, Dennis! Visit https://t.co/u3rIywe9ei to see if Uber is available where ever you travel next!",835840,835844.0
835845,Uber_Support,False,Fri Oct 13 08:44:47 +0000 2017,@318981 We've followed up via DM so please check your inbox.,,835846.0
836195,Uber_Support,False,Fri Oct 13 09:08:33 +0000 2017,"@319057 Here to help! Follow up here; https://t.co/SjsQQ8ofRq, and our team will connect right away.",,836196.0
836197,Uber_Support,False,Fri Oct 13 09:06:22 +0000 2017,@319058 Let's take a further look into this. Please send us a DM with your email and phone number linked to your account.,,836198.0
836201,Uber_Support,False,Fri Oct 13 09:03:19 +0000 2017,@319059 Let's take a further look into this. Please send us a DM with your email and phone number linked to your account.,,836202.0
836203,Uber_Support,False,Fri Oct 13 09:03:01 +0000 2017,"@319060 We'd be happy to help, Nick. Please follow up with our team directly at https://t.co/XJy0wStLEj and we'll assist from there.",836204,836205.0
836206,Uber_Support,False,Fri Oct 13 13:39:25 +0000 2017,"@319060 Not a problem, Nick!",836207,836204.0
836208,Uber_Support,False,Sat Oct 14 05:04:01 +0000 2017,@319060 Thanks for reaching out to us about this. Please reach out to us directly using this link https://t.co/ydxz890795 and leave a brief note.,,836207.0
836343,Uber_Support,False,Mon Oct 09 03:58:37 +0000 2017,@205647 We can take a look! Send us a note via https://t.co/e8HVorX5rh so our team can get in touch.,,836344.0
836345,Uber_Support,False,Mon Oct 09 03:53:40 +0000 2017,"@319081 Sorry to hear about the troubles, Vivian. Please send us a note at https://t.co/2ZHQmE5gSn so we can look into this for you.",,836346.0
836526,Uber_Support,False,Fri Oct 13 09:28:05 +0000 2017,"@319120 That's definitely not ok, Jeremy. Send us a DM with your account email address and we'll be in touch.",,836527.0
836528,Uber_Support,False,Fri Oct 13 09:26:29 +0000 2017,@319121 Happy to help. Send us a DM with your account email address and we'll be in touch.,,836529.0
836530,Uber_Support,False,Fri Oct 13 09:23:11 +0000 2017,"@319122 Happy to help, Ankit. Please send us a note here https://t.co/QsI1vsvcif, and we'll be glad to take a look.","836531,836532",836533.0
836534,Uber_Support,False,Sat Oct 14 10:09:05 +0000 2017,"@319122 Hi, Ankit. We have followed up on your inquiry in-app, you can learn more on cancellation fees here https://t.co/QsI1vsvcif.",,836532.0
836535,Uber_Support,False,Fri Oct 13 09:21:14 +0000 2017,@319123 Thanks for reaching out. You will not be charged extra if the Uber partner is late to picking you up.,"836536,836537",836538.0
836539,Uber_Support,False,Sat Oct 14 20:31:21 +0000 2017,@319123 Oh no! Thanks for bringing this to our attention. DM us your account email along with details for assistance.,836540,836537.0
836541,Uber_Support,False,Sun Oct 15 14:28:07 +0000 2017,@319123 We've replied via DM.,,836540.0
836542,Uber_Support,False,Fri Oct 13 09:20:29 +0000 2017,"@319124 This feature is not available everywhere. If it's not showing in-app, it may be an area that doesn't currently support it.",,836543.0
836544,Uber_Support,False,Fri Oct 13 03:15:10 +0000 2017,@319124 Find out more about scheduling a ride here; https://t.co/VYt9zqEmr3.,836543,836545.0
836682,Uber_Support,False,Mon Oct 09 04:10:28 +0000 2017,"@214837 We do not have a DM from you, please reach out to us asap. Thanks.",,836683.0
418456,Uber_Support,False,Mon Oct 09 03:56:38 +0000 2017,@214837 Sorry to hear about the troubles. Please DM us the email address linked to your Uber account and more details so we can look into this.,836683,418454.0
836950,Uber_Support,False,Fri Oct 13 09:43:59 +0000 2017,@319199 Sorry to hear about the trouble! Please send us a message at https://t.co/uqkboJBiJd with the details and we'll follow up.,,836951.0
836952,Uber_Support,False,Fri Oct 13 09:43:56 +0000 2017,@319200 Here to help! Send us a note via https://t.co/rOtqyWzf0B to assist you further.,,836953.0
836954,Uber_Support,False,Fri Oct 13 09:42:24 +0000 2017,"@319201 A member of our team has been in touch via email, please check your inbox and follow up there directly.",,836955.0
837169,Uber_Support,False,Fri Oct 13 09:56:46 +0000 2017,@319243 Sorry to hear about this! Send a DM with your account e-mail and order details. We'll be happy to look into it for you.,,837170.0
837171,Uber_Support,False,Fri Oct 13 09:53:57 +0000 2017,@319244 Here to help! Send us a note via https://t.co/oEOANqFpjc to assist you further.,"837172,837173,837174,837175",837176.0
837177,Uber_Support,False,Fri Oct 13 15:25:10 +0000 2017,@319244 Hey Tamara! Can you please send us a DM with your account email so we can better connect? Thank you,"837178,837179",837173.0
837180,Uber_Support,False,Fri Oct 13 17:54:23 +0000 2017,@319244 We've been unable to locate an account with the email address you've provided. Did you by chance use a different email to sign up?,,837179.0
837181,Uber_Support,False,Fri Oct 13 17:55:04 +0000 2017,"@319244 Please reply back to us with the correct email address via DM. Once we're able to locate your account, we'll be to assist you further.",837182,837179.0
837182,Uber_Support,False,Fri Oct 13 17:55:24 +0000 2017,"@319244 To send us a DM, pleas use this link: https://t.co/sd7yH5jmbJ",,837181.0
837183,Uber_Support,False,Sun Oct 15 06:30:51 +0000 2017,@239973 Please send us a DM with your account email address + details and we'll be in touch.,,837174.0
837184,Uber_Support,False,Fri Oct 27 11:03:35 +0000 2017,"@319245 Hey, Wei. We've been in touch via DM. Please see our most-recent message for more information and next steps.","837185,837186,837187,837188",837175.0
837196,Uber_Support,False,Fri Oct 13 09:50:45 +0000 2017,@319246 Sorry to hear that. Please send us a DM with your email address so that our team can assist you.,,837197.0
837198,Uber_Support,False,Fri Oct 13 09:49:02 +0000 2017,@319247 Hello! Thanks for your patience. Please check your DM for our reply.,,837199.0
837200,Uber_Support,False,Fri Oct 13 09:47:49 +0000 2017,@319248 Here to help! Send us a note via https://t.co/e8HVorX5rh and we'll be in touch.,"837201,837202,837203,837204,837205",837206.0
837607,Uber_Support,False,Fri Oct 13 10:13:39 +0000 2017,@319329 Our team is reviewing your email and will be in touch. We appreciate your patience!,837608,837609.0
837610,Uber_Support,False,Sat Oct 14 13:58:55 +0000 2017,@319329 We followed up with you via DM.,837611,837608.0
837612,Uber_Support,False,Sat Oct 14 20:25:33 +0000 2017,"@319329 Hello, Sartaj. We've followed up with you via DM regarding this matter.",837613,837611.0
837614,Uber_Support,False,Sun Oct 15 09:34:25 +0000 2017,"@319329 We've replied via DM, please follow up there.",,837613.0
837615,Uber_Support,False,Fri Oct 13 10:10:43 +0000 2017,@319330 Let's take a closer look. Please reach out at https://t.co/hr88X1ZGuG and we'll follow up.,837616,837617.0
837618,Uber_Support,False,Sat Oct 14 16:05:22 +0000 2017,@319330 Will you please DM us with your email address associated with your account? We'll look into it.,,837616.0
837619,Uber_Support,False,Thu Oct 12 14:39:23 +0000 2017,"@319330 Hey Zak! No worries, we can help. Please visit the link provided for more info on switching payment methods. https://t.co/paDlcZi0nv",837617,837620.0
837621,Uber_Support,False,Fri Oct 13 10:08:01 +0000 2017,@319331 We're so sorry for the trouble. Send us a note via https://t.co/e8HVorX5rh so we can assist.,,837622.0
837623,Uber_Support,False,Fri Oct 13 10:01:21 +0000 2017,@319332 Thanks for reaching out. We'll get this sorted out! Please send us a note through https://t.co/cV94v5303R so we can help.,,837624.0
837906,Uber_Support,False,Fri Oct 13 10:27:09 +0000 2017,@119483 Let's take a further look into this. Please send us a DM with your email and phone number linked to your account.,,837907.0
837909,Uber_Support,False,Fri Oct 13 10:26:28 +0000 2017,@319397 Thanks for reaching out. Happy to help! You can find inspection centers near Long Beach CA at https://t.co/5qTeytbBcQ.,,837910.0
837911,Uber_Support,False,Fri Oct 13 10:25:48 +0000 2017,@319398 Let's take a further look into this. Please send us a DM with your email and phone number linked to your account.,,837912.0
837913,Uber_Support,False,Fri Oct 13 10:22:55 +0000 2017,@319399 Let's take a further look into this. Please send us a DM with your email and phone number linked to your account.,,837914.0
837915,Uber_Support,False,Fri Oct 13 10:21:37 +0000 2017,"@290089 Let's take a closer look, Please reach out at https://t.co/GiHkiRdJSR and we'll follow up.",837916,837917.0
837918,Uber_Support,False,Fri Oct 13 14:11:06 +0000 2017,@290089 Glad everything is working!,837919,837916.0
837920,Uber_Support,False,Fri Oct 13 03:55:03 +0000 2017,"@290089 Happy to help! To find out more on promotions in your city, visit our Blog site here https://t.co/wcgVfgocA6.","837921,837917",837922.0
837929,Uber_Support,False,Fri Oct 13 10:18:54 +0000 2017,"@319401 We'll be happy to review this charge, Pranav. Please reach out at https://t.co/lyqXfbVdYK and we'll take a look.",837930,837931.0
838136,Uber_Support,False,Mon Oct 09 04:59:24 +0000 2017,@319454 Sorry to hear about that! Send us a note via https://t.co/y1zrzCtUiC so our team can help.,,838137.0
838343,Uber_Support,False,Fri Oct 13 10:44:02 +0000 2017,@319501 Sorry to hear about the trouble! Please send us a message at https://t.co/I7jFRbJ5yY with the details and we'll follow up.,,838344.0
838345,Uber_Support,False,Fri Oct 13 10:37:30 +0000 2017,@319502 Let's take a further look into this. Please send us a DM with your email and phone number linked to your account.,,838346.0
838614,Uber_Support,False,Mon Oct 09 05:26:54 +0000 2017,@319550 Sorry to hear about the troubles. Please send us a note at https://t.co/L2aXwAc0Tb so we can look into this for you.,,838615.0
838623,Uber_Support,False,Mon Oct 09 05:20:04 +0000 2017,"@319552 Sorry for the trouble, Albin. Please send us a note at  https://t.co/L2aXwAc0Tb for further assistance.",,838624.0
838698,Uber_Support,False,Fri Oct 13 10:59:15 +0000 2017,@319568 Let's take a further look into this. Please send us a DM with your email and phone number linked to your account.,,838699.0
838702,Uber_Support,False,Fri Oct 13 10:56:40 +0000 2017,@319569 Hello! Thanks for your patience. Please check your DM for our reply.,"838703,838704,838705",838706.0
838707,Uber_Support,False,Sat Oct 14 05:39:01 +0000 2017,@319569 Thanks for reaching out to us about this. Please reach out to us directly using this link https://t.co/hr88X1ZGuG and leave a brief note.,,838703.0
838708,Uber_Support,False,Sun Oct 15 04:12:32 +0000 2017,@319569 You can reach out to us directly at https://t.co/balq3Eyso6 and leave us a brief note. We look forward to your message.,,838704.0
838709,Uber_Support,False,Fri Oct 13 00:47:37 +0000 2017,@319570 A member of our team has reached out to you. Please refer back to that email for all further questions or concerns on this matter.,"838710,838706,838711,838712",838713.0
838715,Uber_Support,False,Fri Oct 13 10:56:29 +0000 2017,@135826 Sorry to hear about the trouble! Please send us a message at https://t.co/o056uE8sfv with the details and we'll follow up.,838716,838717.0
838718,Uber_Support,False,Sun Oct 15 20:26:13 +0000 2017,@135826 Sorry to hear that! Please DM us the email address linked to your account and we'll follow up.,838719,838716.0
